ticker,strategy_type_id,backtest_id,2017-2020,2017,2018,2019,2020,2017_Q1,2018_Q1,2019_Q1,2020_Q1,2017_Q2,2018_Q2,2019_Q2,2020_Q2,2017_Q3,2018_Q3,2019_Q3,2020_Q3,2017_Q4,2018_Q4,2019_Q4,2020_Q4,2017_M1,2018_M1,2019_M1,2020_M1,2017_M2,2018_M2,2019_M2,2020_M2,2017_M3,2018_M3,2019_M3,2020_M3,2017_M4,2018_M4,2019_M4,2020_M4,2017_M5,2018_M5,2019_M5,2020_M5,2017_M6,2018_M6,2019_M6,2020_M6,2017_M7,2018_M7,2019_M7,2020_M7,2017_M8,2018_M8,2019_M8,2020_M8,2017_M9,2018_M9,2019_M9,2020_M9,2017_M10,2018_M10,2019_M10,2020_M10,2017_M11,2018_M11,2019_M11,2020_M11,2017_M12,2018_M12,2019_M12,2020_M12
BAJFINANCE.NS,1,175,-98.27,-54.15,-68.33,-29.81,-83.07,-9.63,8.02,16.48,-67.85,0.23,-35.69,-8.56,30.14,-58.91,-57.76,-34.94,10.66,23.18,7.94,1.28,-63.43,-18.31,13.08,16.83,2.61,16.2,2.83,16.04,-14.5,-4.79,-7.1,-14.08,-63.36,-4.34,-6.2,-4.97,36.48,12.63,-20.96,4.7,93.2,-6.97,-13.26,-8.09,-50.64,-46.2,-28.29,-2.64,13.44,-27.27,-5.61,8.61,6.08,5.01,-37.59,-38.47,-8.04,0.94,-4.95,8.55,-4.65,4.28,0.12,-5.15,-61.65,17.03,13.42,-1.63,0.0
BAJFINANCE.NS,1,176,-85.33,-19.38,-23.11,84.47,-87.17,-5.98,10.12,2.94,-75.01,11.38,-1.5,8.28,3.0,-33.83,-36.26,50.0,14.14,16.34,11.22,10.34,-56.33,0.0,7.85,8.51,-6.74,0.0,10.46,5.9,-13.37,-5.98,-7.56,-10.43,-69.07,3.38,-12.54,0.63,0.0,7.74,6.71,9.48,-1.87,0.0,5.54,-1.72,4.97,-33.78,-15.71,41.42,0.0,0.0,0.0,0.0,4.56,-0.08,-24.38,6.07,9.16,8.74,0.0,0.0,0.0,0.0,0.0,1.78,-56.33,6.99,11.22,8.41,0.0
BAJFINANCE.NS,1,177,-98.38,-50.62,-73.13,9.44,-88.84,-15.48,10.75,4.67,-75.28,0.45,-4.71,18.41,23.32,-53.31,-67.92,-19.64,-25.78,24.58,-20.63,9.88,-50.67,0.0,8.36,23.9,-4.41,-10.23,10.95,8.81,7.02,-5.85,-7.88,-22.36,-75.83,-17.94,-2.32,6.34,24.75,27.78,15.18,23.33,75.16,-4.2,-15.31,-9.71,-43.56,-36.47,-26.37,-18.64,-25.25,-26.05,-8.59,6.49,-5.02,-0.62,-52.34,-7.25,4.53,7.76,-7.8,4.2,-6.13,2.29,-11.24,0.13,-49.93,13.02,-3.02,5.31,4.95
BAJFINANCE.NS,1,178,-91.78,-26.09,-32.33,22.7,-86.61,-3.18,2.66,-15.59,-71.37,-1.29,7.21,21.81,-16.97,-24.27,-39.73,2.44,16.88,2.12,2.0,16.5,-51.79,0.0,-1.82,-0.0,-9.84,0.0,6.69,3.36,-11.91,-3.18,-2.0,-18.34,-63.95,-1.29,-12.12,1.86,0.0,0.0,16.82,18.22,23.69,0.0,4.44,1.15,-32.88,-23.7,-28.68,19.18,-0.56,-5.67,7.03,0.0,3.51,5.22,-21.04,-14.05,13.55,-1.64,0.0,0.0,0.0,0.0,0.0,4.64,-51.79,3.83,2.0,11.33,0.0
BAJFINANCE.NS,1,179,-98.49,-62.89,-50.79,-36.65,-86.95,-0.59,10.55,4.32,-72.41,-13.55,-12.4,-17.77,8.86,-62.69,-58.6,-33.68,7.76,15.75,22.73,11.35,-59.68,0.0,16.0,10.51,1.88,8.14,5.75,16.04,-7.85,-8.07,-9.88,-18.65,-70.61,-23.22,-0.95,-6.21,31.03,15.17,5.13,-1.53,108.52,-2.24,-15.88,-10.96,-60.16,-46.85,-32.33,5.76,-7.86,-30.35,-9.06,4.5,6.08,0.79,-32.73,-39.99,10.25,-1.74,-0.97,0.93,-1.19,5.59,12.26,5.81,-59.71,11.56,10.4,4.27,1.29
BAJFINANCE.NS,1,180,-95.84,-16.24,-52.17,127.02,-95.42,-13.24,7.39,3.49,-79.05,17.8,-28.94,23.76,-57.63,-30.24,-40.22,38.65,26.42,17.47,4.84,27.85,-59.2,0.0,8.9,10.02,-7.07,0.0,8.12,5.9,-4.59,-13.24,-8.79,-11.18,-76.38,9.33,-7.51,-0.92,0.0,7.74,-12.6,15.1,-1.87,0.0,-12.09,8.52,-56.82,-33.02,-28.11,35.07,0.0,0.0,0.0,0.0,19.07,4.15,-16.84,2.65,6.17,6.44,0.0,0.0,0.0,0.0,0.0,10.3,-59.2,10.36,4.84,15.91,0.0
BAJFINANCE.NS,2,181,-14.7,0.38,-0.52,70.26,-49.83,-6.66,8.46,14.46,-56.19,10.09,-11.72,-6.09,76.8,-4.93,-23.65,44.88,-4.24,2.76,36.07,9.33,-32.35,-5.7,-3.6,18.65,3.13,7.22,11.83,4.73,-6.55,-7.69,0.61,-7.89,-54.55,2.5,-5.73,2.0,39.76,6.24,-12.18,-6.28,19.42,1.1,6.63,-1.76,5.93,-23.33,-16.17,0.11,7.31,17.39,2.96,10.23,1.99,5.63,-11.53,31.29,-12.5,-8.48,32.58,14.54,-9.29,1.73,-7.33,-2.7,-34.17,10.37,10.75,-1.9,13.29
BAJFINANCE.NS,2,182,-20.13,8.56,13.27,-8.23,-29.22,-6.04,4.57,1.97,-14.16,9.36,2.23,-2.63,-6.05,8.16,-8.45,-10.53,-0.75,-2.32,15.74,3.3,-11.59,-6.89,-6.06,1.16,4.17,0.91,8.94,3.37,0.52,0.0,2.19,-2.49,-18.01,3.88,0.0,-1.33,0.0,5.48,-2.0,-1.95,4.59,-0.19,4.31,0.65,-10.17,0.0,1.13,-11.7,0.47,1.36,1.57,1.52,3.51,6.71,-10.88,-0.19,-4.56,1.61,12.77,0.0,0.0,-1.99,0.0,2.35,-12.77,-1.92,2.63,0.93,1.36
BAJFINANCE.NS,2,183,-50.33,4.4,5.21,3.53,-56.32,-10.97,2.19,-1.89,-24.27,10.29,-0.59,-5.08,-9.81,6.23,-9.31,2.9,8.54,0.09,14.2,8.04,-41.08,-14.97,7.54,0.0,1.35,1.74,0.78,0.0,0.0,2.91,-5.71,-1.89,-25.28,1.91,-0.25,-1.62,0.0,5.91,1.43,-1.98,0.0,2.19,-1.75,-1.56,-9.81,-8.79,1.63,-0.1,3.26,11.24,-1.37,6.01,3.33,4.71,-9.53,-2.84,1.72,-1.05,5.39,5.5,-2.29,2.7,7.35,0.0,-40.58,-1.51,0.93,2.41,1.48
BAJFINANCE.NS,2,184,-90.14,63.1,-67.68,176.87,-93.24,8.26,-6.32,20.47,-86.27,61.84,-17.08,40.4,96.04,-41.19,-69.52,53.08,-25.45,58.3,36.48,6.94,-66.33,-10.07,12.63,56.84,4.4,14.44,4.28,6.65,0.28,5.2,-20.24,-27.98,-86.88,-4.92,-8.49,15.69,29.3,63.62,12.2,24.11,57.71,4.03,-19.24,-2.22,-3.87,-39.23,-30.96,33.08,-20.1,-8.81,8.02,29.54,-4.59,6.12,-59.12,-11.2,-2.21,20.95,26.12,3.69,-12.2,10.01,-2.3,-12.05,-60.44,18.96,10.76,17.26,-3.07
BAJFINANCE.NS,2,185,-98.69,-43.57,-78.42,-23.87,-85.86,-16.26,-2.16,4.67,-72.19,-8.4,-11.18,6.67,40.94,-44.29,-70.4,-39.32,-21.14,32.06,-16.13,12.35,-54.24,0.0,0.56,23.9,-4.41,-6.82,5.62,8.81,4.15,-10.14,-7.88,-22.36,-72.06,-22.82,-0.53,3.19,24.75,28.53,12.79,15.82,95.71,-7.66,-20.83,-10.75,-42.27,-35.72,-29.26,-23.45,-20.57,-27.03,-10.05,6.49,-5.02,18.77,-53.48,-25.56,4.53,9.62,-4.24,4.2,-8.37,2.29,-12.49,0.44,-50.47,17.78,0.08,7.35,0.83
BAJFINANCE.NS,2,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAJFINANCE.NS,2,187,-20.82,20.7,4.33,-6.99,-32.4,4.77,5.69,-7.6,-13.99,0.95,1.75,-4.73,0.03,13.06,-10.0,-4.6,-2.55,0.94,7.8,10.75,-19.37,-4.71,7.22,0.0,-0.51,5.55,-1.43,0.0,6.2,4.17,0.0,-7.6,-18.6,-1.88,-0.25,0.0,10.71,0.0,-2.22,-4.73,8.81,2.88,4.32,0.0,-16.96,-3.67,-1.09,-3.5,2.34,5.3,0.0,2.22,0.52,11.46,-9.02,-3.29,-5.27,-2.37,0.0,2.11,-4.32,2.66,4.6,0.78,-15.74,0.71,3.06,7.61,0.0
BAJFINANCE.NS,2,188,-99.49,-25.11,-71.91,131.18,-98.96,-38.13,-2.19,23.61,-80.22,63.13,-43.7,16.28,-54.01,-33.54,-66.85,26.33,-43.9,11.64,53.83,27.32,-79.66,-22.82,12.43,56.86,17.02,-12.58,6.04,14.81,12.23,-8.29,-17.96,-31.36,-84.94,3.61,-5.07,14.72,29.74,56.81,-20.47,13.61,58.87,0.41,-25.43,-10.78,-77.69,-42.41,-36.69,37.29,-21.97,-5.17,22.04,13.61,-12.93,21.7,-57.09,-19.01,-17.42,2.89,25.19,12.9,-26.74,1.43,10.43,-0.55,-68.38,6.97,11.27,13.39,-12.17
BAJFINANCE.NS,2,189,-98.06,-3.73,-79.03,8.08,-91.13,-7.28,11.85,14.41,-78.16,27.87,-29.61,17.11,7.29,-33.64,-74.0,-20.54,-1.6,22.36,2.48,1.51,-61.55,-13.72,6.2,34.0,3.94,10.84,10.72,5.89,-11.31,-3.04,-4.88,-19.37,-76.31,0.64,-7.05,8.7,11.46,27.64,-10.16,18.83,57.47,-0.45,-15.72,-9.33,-38.87,-35.72,-33.99,-17.2,0.58,-16.72,-9.13,17.3,5.4,23.96,-56.66,-18.19,-7.17,4.42,-0.16,4.38,-19.72,0.76,-11.74,-4.51,-52.1,16.3,16.29,1.85,0.0
BAJFINANCE.NS,2,190,-94.85,-42.34,-44.3,27.64,-87.44,-10.69,11.16,-16.77,-62.95,-0.33,-15.32,24.56,-38.7,-37.99,-37.36,-5.28,17.71,4.47,-5.53,29.99,-53.01,0.0,7.81,3.23,-0.69,0.0,5.21,-1.27,9.94,-10.69,-2.0,-18.34,-66.06,-0.33,-11.9,4.25,0.0,0.0,-1.37,18.11,23.69,0.0,-2.54,1.15,-50.44,-32.75,-33.45,17.6,-3.03,-5.67,7.03,0.0,8.41,-2.25,-12.06,-19.46,11.97,1.13,0.0,0.0,0.0,0.0,0.0,13.83,-53.01,3.3,-5.53,14.19,0.0
BAJFINANCE.NS,2,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAJFINANCE.NS,2,192,-48.79,-31.52,49.94,137.69,-79.02,-15.94,53.66,41.2,-73.55,26.37,-23.82,-10.6,55.01,-30.72,-12.29,81.63,5.47,-6.94,46.03,3.67,-51.48,-18.57,28.09,44.28,2.19,5.93,11.15,9.87,-11.58,-2.56,7.93,-10.93,-70.73,5.27,-9.73,3.92,37.3,23.52,-12.04,-7.67,25.35,-2.81,-4.05,-6.83,-9.94,-39.58,-4.15,41.31,-1.51,22.8,-0.23,25.95,1.17,-6.62,-8.27,2.06,5.85,-16.59,36.37,7.9,-3.25,2.22,0.87,-0.25,-55.43,9.14,6.16,-3.68,12.53
BAJFINANCE.NS,2,193,-61.11,4.25,-26.42,94.34,-73.91,-7.65,29.0,38.83,-71.7,16.33,-9.27,20.93,59.56,-13.21,-59.41,8.9,13.06,11.81,54.89,6.3,-48.9,-14.7,18.55,38.54,-2.3,5.71,12.04,14.88,-9.01,2.41,-2.88,-12.77,-68.17,6.82,-9.07,8.53,35.08,13.29,-7.94,16.99,25.69,-3.87,8.39,-4.76,-6.02,-32.55,-28.23,-2.4,17.87,13.34,-1.02,10.43,6.04,13.52,-42.86,1.04,-9.54,-1.45,40.45,11.59,-14.11,4.15,-3.56,-3.75,-47.22,8.94,14.36,-1.03,12.72
BAJFINANCE.NS,2,194,-86.9,-15.26,-25.57,17.99,-82.4,-7.84,12.47,-2.47,-76.25,6.57,-2.38,20.67,17.28,-20.4,-34.84,-9.58,29.1,8.39,4.04,10.87,-51.06,-5.89,9.99,0.0,-6.97,0.91,8.75,3.18,-7.79,-2.95,-5.98,-5.48,-72.31,4.62,-14.93,0.56,0.0,0.0,16.5,17.88,23.69,1.86,-1.5,1.8,-5.18,-24.24,-19.58,-0.79,0.0,0.0,-0.86,-0.33,8.43,5.08,-18.27,-8.56,19.05,5.0,0.0,0.37,-12.18,3.22,0.0,0.94,-43.33,0.0,4.04,9.43,-1.66
BAJFINANCE.NS,2,195,-88.7,-31.5,-6.06,20.95,-85.48,-0.8,5.8,5.07,-62.43,5.01,11.07,3.8,-24.41,-34.14,-26.79,0.99,10.26,-0.15,9.19,9.8,-53.62,0.0,9.84,0.0,-3.57,0.0,0.99,10.73,-13.88,-0.8,-4.63,-5.11,-54.76,4.31,-6.37,0.0,0.0,0.68,12.22,7.08,0.0,0.0,5.71,-3.06,-24.41,-36.61,-18.75,5.27,2.02,0.0,0.0,0.0,7.41,3.88,-9.89,-4.07,0.62,0.42,0.0,0.0,0.0,0.0,4.6,1.36,-53.62,-0.56,4.39,8.33,0.0
BAJFINANCE.NS,2,196,-85.7,-31.1,-57.91,274.11,-86.82,-33.41,1.3,18.12,-59.86,24.84,-22.04,28.3,29.39,-21.96,-60.16,96.12,-21.84,6.22,33.76,25.87,-67.54,-22.07,13.99,36.91,12.57,-3.51,-4.28,8.32,11.48,-11.44,-7.16,-20.35,-68.01,-0.83,-4.67,20.78,67.88,16.07,-2.83,6.68,78.83,8.45,-15.83,-0.43,-56.9,-41.07,-29.77,66.37,-8.68,20.02,16.15,34.63,-13.8,10.32,-51.16,-12.44,-0.72,-18.3,19.71,17.12,-15.44,8.7,3.45,3.26,-61.53,19.61,8.01,4.08,-0.21
BAJFINANCE.NS,2,197,-91.57,-41.3,-48.6,16.36,-75.98,-27.44,37.28,24.56,-68.52,5.24,-23.68,-2.76,83.86,-24.56,-67.46,-1.3,1.79,1.89,50.77,-2.66,-59.23,-25.1,22.92,37.65,10.51,4.81,12.93,8.98,-5.59,-7.56,-1.11,-16.97,-69.83,0.75,-5.86,4.29,31.92,5.5,-15.21,-0.64,62.89,-1.0,-4.38,-6.17,-14.44,-34.09,-31.03,-11.59,10.69,0.31,-2.25,11.7,6.83,14.1,-51.74,-0.05,-13.92,-13.34,37.93,6.12,-16.62,5.03,-10.91,-3.83,-51.11,11.95,22.69,-4.63,0.0
BAJFINANCE.NS,2,198,-86.41,23.48,-35.55,-0.68,-82.81,-19.67,13.76,-3.12,-62.95,28.32,-10.66,10.1,-37.43,7.34,-46.37,-23.75,13.8,11.6,18.24,22.11,-34.85,-20.07,0.0,2.29,0.92,-7.05,11.32,0.0,0.0,8.13,2.19,-5.28,-63.29,-3.37,8.49,1.54,0.0,25.87,-16.14,9.6,0.0,5.5,-1.8,-1.07,-37.43,-10.64,-24.28,-7.44,1.97,-0.14,-5.88,8.0,3.74,20.3,-24.74,-23.73,7.57,14.25,8.86,-0.59,1.09,-3.41,10.83,6.3,-35.56,1.13,-2.0,15.56,0.0
BAJFINANCE.NS,2,199,-87.66,-13.71,-21.8,-1.21,-81.49,-10.4,4.34,5.13,-58.68,0.11,-6.03,-7.39,-18.06,-3.59,-27.03,-6.55,7.43,-0.22,9.3,8.57,-49.13,-10.34,9.84,3.25,-2.69,6.05,-2.72,4.43,-10.17,-5.77,-2.35,-2.5,-52.73,1.67,-3.51,0.0,0.0,0.0,-5.83,-2.68,22.05,-1.54,3.42,-4.84,-32.86,-8.79,-13.17,-3.72,0.0,0.0,-3.78,1.9,6.76,5.7,-12.66,-4.75,0.62,0.42,0.0,6.27,-8.59,0.0,4.6,0.0,-44.35,-0.63,4.5,2.17,0.0
BAJFINANCE.NS,2,200,-99.98,-54.4,-94.02,44.13,-99.41,-40.05,-30.89,0.52,-87.06,2.99,-52.32,9.44,-76.29,-52.52,-83.02,-2.09,-41.57,55.55,6.85,33.82,-67.07,0.0,-10.9,36.98,-3.66,-16.57,11.98,11.73,29.45,-28.14,-30.74,-34.32,-89.62,-17.17,5.38,16.45,23.83,53.08,-20.63,14.05,71.34,-18.78,-43.0,-17.6,-88.83,-41.36,-44.45,24.94,-31.6,-28.21,-1.22,15.0,-20.95,12.79,-69.05,-31.86,8.06,20.42,-1.87,-12.56,-2.3,1.2,9.61,14.89,-66.29,27.64,-0.66,33.21,0.0
BAJAJFINSV.NS,1,201,92.79,54.99,48.12,28.23,-34.51,-8.94,41.9,-5.67,-63.38,49.45,35.98,-3.79,204.23,17.69,-35.51,50.56,26.78,-3.23,19.04,-6.15,-53.64,-13.91,15.66,9.07,15.01,-1.38,12.29,2.01,-0.62,7.25,9.27,-15.22,-67.96,1.8,5.5,2.28,36.6,13.48,0.28,-7.46,53.91,29.36,28.53,1.65,44.7,-9.29,-21.3,21.75,14.02,28.2,-9.81,5.35,9.59,1.21,-9.15,17.38,1.46,-12.49,12.5,-7.32,-7.52,12.71,-4.52,-2.36,-54.49,-1.89,10.83,3.72,10.16
BAJAJFINSV.NS,1,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAJAJFINSV.NS,1,203,35.75,-24.3,55.93,65.76,-30.62,-17.85,41.05,-0.24,-61.47,10.9,32.39,16.35,201.02,-20.34,-29.82,26.56,9.69,4.3,18.98,12.83,-45.47,-25.84,19.34,6.87,15.24,-4.2,14.34,1.92,-1.81,15.63,3.37,-8.41,-65.94,-12.99,2.51,1.62,45.67,9.05,-1.93,2.22,46.9,16.88,31.69,12.02,40.66,-30.23,-14.8,24.89,4.68,16.33,-9.2,3.27,17.12,-1.85,-9.28,-1.87,-10.54,-9.09,4.57,10.16,8.29,18.59,1.98,-3.3,-49.87,-3.26,11.57,5.92,0.45
BAJAJFINSV.NS,1,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAJAJFINSV.NS,1,205,85.52,33.33,65.19,66.47,-49.4,-25.79,48.48,-0.2,-60.61,53.14,36.44,20.83,133.45,12.38,-37.71,36.46,22.35,4.39,30.91,1.17,-55.03,-21.47,15.66,14.41,16.82,-10.55,17.49,2.89,-0.62,5.66,9.27,-15.22,-66.07,10.85,6.14,4.99,39.56,3.35,-0.66,2.77,53.08,33.68,29.4,11.99,9.28,-17.45,-25.54,7.46,13.98,21.5,-5.96,5.35,1.48,12.04,-11.05,20.53,5.78,-3.23,19.45,-0.8,7.94,9.95,-2.91,-3.21,-58.34,-1.89,12.89,5.37,0.0
BAJAJFINSV.NS,1,206,-29.61,-7.98,-17.86,-8.61,1.91,-7.7,4.19,1.8,-26.11,0.91,-9.56,-3.07,45.28,-7.8,-17.6,-9.01,12.57,7.16,5.79,1.78,-15.67,-6.72,0.36,-2.2,10.65,-1.45,3.81,6.26,5.05,0.4,0.0,-2.04,-36.43,-7.29,-1.73,-6.53,-1.07,4.83,-13.54,3.71,25.74,3.82,6.43,0.0,16.79,-18.94,-2.41,-0.84,3.58,7.06,0.0,-4.03,9.61,6.23,-15.57,-4.39,-0.85,0.0,4.53,0.0,1.24,3.39,-5.76,-1.33,-18.24,3.64,7.39,3.16,1.88
BAJAJFINSV.NS,1,207,25.57,-13.3,19.44,40.46,-13.67,-14.9,24.97,-9.34,-64.21,17.45,37.6,21.31,155.02,-12.06,-31.61,17.97,45.97,-1.36,1.57,8.26,-35.21,-20.38,10.45,3.88,21.19,3.85,12.16,3.15,-4.42,2.92,0.88,-15.4,-69.1,-3.77,-1.19,-4.27,29.78,8.7,2.47,16.19,56.09,12.29,35.9,9.07,25.89,-29.53,-10.0,19.08,19.83,19.3,-5.97,14.32,28.13,4.59,-19.19,-13.34,-4.93,-13.42,2.98,8.56,8.34,11.7,-7.54,-5.53,-43.12,1.99,6.67,5.57,5.14
BAJAJFINSV.NS,1,208,-57.64,-22.02,-17.1,8.92,-39.85,-30.29,12.26,9.9,-56.67,23.83,5.75,13.52,28.72,-21.23,-33.57,-15.53,22.65,14.69,5.13,3.37,-12.06,-16.32,1.25,1.92,12.73,-8.03,4.56,8.87,2.78,-9.43,6.04,-0.95,-62.61,-5.1,3.39,-5.12,2.34,25.93,-6.54,8.65,25.08,3.62,9.44,10.11,0.56,-33.84,-4.06,-6.34,0.0,2.78,0.0,19.01,11.3,15.83,-30.76,-24.22,10.2,-5.43,0.0,8.02,11.09,6.98,0.0,-6.68,-20.84,13.37,5.13,2.54,0.0
BAJAJFINSV.NS,1,209,-51.34,-13.8,26.52,38.62,-67.81,-38.42,25.59,-12.74,-75.08,46.9,41.59,29.68,110.26,-3.94,-42.09,10.35,10.55,-0.8,22.87,11.01,-44.44,-23.36,11.35,11.34,17.95,-14.97,9.05,-1.08,-4.27,-5.51,3.42,-20.77,-77.93,0.19,9.12,-2.8,23.31,16.81,-0.12,25.62,64.6,25.53,29.91,6.21,3.59,-28.74,-23.46,-6.79,22.32,1.29,-6.47,13.1,1.48,33.08,-19.11,4.68,-10.94,-7.57,13.45,8.48,17.74,7.15,-5.66,-6.77,-53.12,0.16,14.81,9.76,0.66
BAJAJFINSV.NS,1,210,-82.08,-46.41,-32.71,-11.93,-43.56,-47.82,3.85,-2.61,-48.43,11.19,-9.68,-2.62,4.22,-17.65,-26.91,-7.76,13.88,12.17,-1.86,0.68,-7.78,-12.93,0.04,4.6,11.51,-22.57,3.81,0.44,-3.38,-22.6,0.0,-7.3,-52.14,-6.79,-1.26,-10.01,-1.07,14.29,-12.47,8.21,25.74,4.38,4.5,0.0,-16.21,-30.03,-5.49,-8.64,2.26,-0.39,0.0,12.96,10.96,18.14,-22.66,-10.62,0.36,3.41,4.95,0.0,17.19,4.66,-12.51,-3.92,-21.31,3.64,6.88,4.79,0.0
BAJAJFINSV.NS,1,211,-34.48,-1.3,-14.06,12.94,-31.61,-10.05,24.75,-8.13,-70.38,6.96,15.09,-2.86,151.58,-13.72,-29.86,16.13,45.42,18.9,-14.67,8.97,-36.89,-13.67,10.22,4.81,14.37,0.62,14.95,3.2,-3.44,3.56,-1.54,-15.07,-73.18,-4.63,-4.11,-6.54,24.89,5.3,2.34,4.72,64.82,6.5,17.28,-0.74,22.22,-28.18,-9.67,9.53,19.99,9.33,-5.31,11.93,23.03,9.88,-17.99,-5.27,-1.49,1.48,-3.74,12.19,2.69,12.9,-14.36,-5.95,-42.8,3.78,3.51,3.28,7.44
BAJAJFINSV.NS,1,212,-66.31,-32.64,12.12,31.57,-66.09,-30.24,17.99,-7.56,-61.7,27.76,-1.74,8.84,36.73,-29.05,-11.16,28.44,16.01,6.52,8.86,1.81,-44.18,-23.28,7.12,-1.76,9.95,-9.67,4.56,-5.91,5.56,0.66,5.35,0.0,-67.0,4.02,1.07,-1.24,0.0,19.57,-7.83,11.1,33.77,2.71,5.48,-0.81,2.21,-34.28,-1.95,17.22,0.0,-0.64,2.1,9.73,5.26,8.66,-11.27,-0.15,10.22,-5.0,0.0,8.02,-1.0,3.55,-2.51,-9.05,-45.46,8.28,11.66,3.64,3.37
BAJAJFINSV.NS,1,213,-43.5,8.46,2.84,38.89,-63.53,-27.78,21.44,-8.35,-75.53,33.45,31.71,21.81,128.77,1.98,-48.58,7.13,20.79,10.35,25.05,16.12,-46.05,-14.38,10.58,6.11,17.95,-9.33,6.19,2.68,0.89,-6.97,3.42,-15.88,-79.44,-0.72,5.33,-6.68,34.42,20.93,6.75,30.19,72.51,11.15,17.15,0.27,-1.35,-30.95,-27.25,-4.5,19.63,5.45,-7.15,8.51,9.12,40.05,-23.88,3.38,-7.47,1.51,8.22,12.44,16.75,5.2,-2.66,-6.77,-53.16,3.34,18.71,10.77,-1.35
BAJAJFINSV.NS,1,214,-90.19,-42.55,-36.54,-9.41,-70.3,-48.02,5.7,-2.61,-65.04,13.89,-5.57,0.08,19.07,-9.99,-32.11,-3.77,15.25,7.8,-6.36,-3.41,-38.09,-15.43,0.22,-3.04,11.51,-18.99,3.81,0.44,0.47,-24.13,1.6,0.0,-68.79,-7.01,2.48,-7.25,0.0,15.53,-11.82,7.9,63.89,6.02,4.5,0.0,-27.35,-27.34,-2.68,-1.28,0.0,6.48,0.0,-2.68,3.24,16.35,-30.24,0.16,11.63,-1.76,-4.03,0.0,15.85,8.27,-13.2,-6.96,-46.56,1.36,12.41,3.82,0.0
BAJAJFINSV.NS,1,215,-66.88,-36.63,-10.34,27.62,-54.32,-27.84,26.82,-8.13,-68.94,14.1,14.05,15.73,78.84,-36.17,-34.58,10.28,41.61,20.58,-5.24,8.85,-41.93,-13.67,10.22,4.81,11.74,-12.27,16.87,3.2,-3.44,-4.72,-1.54,-15.07,-71.22,-4.63,-4.11,-7.22,24.89,8.38,1.42,9.12,64.82,10.38,17.28,14.31,-13.12,-40.45,-14.51,9.02,21.07,2.53,-5.31,17.73,23.03,4.54,-19.19,-14.08,-4.93,3.03,3.52,12.19,7.18,12.77,-14.36,-6.25,-45.82,3.78,6.89,3.49,0.0
BAJAJFINSV.NS,1,216,-90.68,-3.86,-11.48,-1.94,-88.83,-1.81,9.05,-14.28,-87.44,20.73,-0.73,2.4,39.6,-24.18,-26.95,22.54,29.72,6.97,11.93,-8.83,-50.87,0.0,4.3,-2.13,1.84,-1.91,4.56,-2.13,5.26,0.09,0.0,-10.51,-88.29,6.05,2.75,0.0,0.0,13.84,-7.26,1.43,25.18,0.0,4.17,0.95,11.52,-28.07,-18.02,22.59,0.0,0.95,0.0,0.0,11.21,4.42,-10.89,-0.05,16.65,-4.98,10.42,0.0,0.0,3.27,0.0,-8.28,-50.87,9.01,1.36,-0.6,0.0
